code_player,web_name,now_cost,new_team_name,element_type,minutes,points_total,goals,xg,finishing,xgfinish,xg_points,assists,xa,assist_quality,xaquality,xcsp90,xcs_points,xa_points,x_points
106611.0,Keane,45.0,Everton,2.0,961.0,38.0,1.0,1.29,1.8918918918918919,2.4405405405405407,14.643243243243242,2.0,0.83,3.5714285714285716,2.9642857142857144,0.0952,3.659488,11.857142857142858,48.4650021003861
115556.0,Davies,45.0,Spurs,2.0,1289.0,50.0,0.0,0.47,0.9090909090909091,0.42727272727272725,2.5636363636363635,2.0,0.83,1.7391304347826086,1.4434782608695653,0.3643,18.783308,5.773913043478261,48.20503040711463
80226.0,Aurier,45.0,Nottingham Forest,2.0,1340.0,47.0,1.0,0.74,1.6666666666666667,1.2333333333333334,7.4,0.0,0.72,1.25,0.9,0.25198,13.506128,3.6,47.929596000000004
438464.0,C.Doucouré,50.0,Crystal Palace,3.0,1634.0,44.0,0.0,0.91,0.0,0.0,0.0,2.0,0.76,3.3333333333333335,2.533333333333333,0.30346,4.9585364,10.133333333333333,47.77186973333333
533463.0,Ouattara,50.0,Bournemouth,3.0,1239.0,49.0,1.0,3.52,0.2857142857142857,1.0057142857142858,5.0285714285714285,3.0,1.68,2.3076923076923075,3.876923076923077,0.17008,2.1072912,15.507692307692308,47.423554936263734
221466.0,Senesi,45.0,Bournemouth,2.0,1371.0,46.0,2.0,1.52,1.25,1.9,11.4,0.0,0.2,0.0,0.0,0.20752,11.3803968,0.0,47.3552976
513046.0,Danilo,55.0,Nottingham Forest,3.0,976.0,48.0,3.0,1.58,2.142857142857143,3.3857142857142857,16.92857142857143,2.0,0.56,4.0,2.24,0.17242,1.6828192,8.96,47.09139062857143
214590.0,Wan-Bissaka,45.0,Man Utd,2.0,1248.0,51.0,0.0,1.19,0.8,0.952,5.712,0.0,0.75,1.1111111111111112,0.8333333333333334,0.3292,16.433664,3.3333333333333335,46.330581333333335
86417.0,Schlupp,50.0,Crystal Palace,3.0,1263.0,57.0,3.0,1.99,1.0975609756097562,2.1841463414634146,10.920731707317072,2.0,0.75,1.9230769230769231,1.4423076923076923,0.30112,3.8031456,5.769230769230769,45.75310807654784
215711.0,Bailey,55.0,Aston Villa,3.0,1054.0,50.0,1.0,2.99,0.746268656716418,2.2313432835820897,11.156716417910447,3.0,2.52,1.0909090909090908,2.749090909090909,0.23326,2.4585604,10.996363636363636,45.691640454274086
51090.0,Thiago Silva,50.0,Chelsea,2.0,1188.0,36.0,0.0,1.08,1.2195121951219512,1.3170731707317074,7.902439024390244,0.0,0.7,1.1764705882352942,0.8235294117647058,0.29878,14.1980256,3.2941176470588234,45.60507587144907
93264.0,Dier,45.0,Spurs,2.0,1442.0,45.0,0.0,0.97,0.4878048780487805,0.47317073170731705,2.8390243902439023,1.0,0.22,0.7142857142857143,0.15714285714285714,0.28708,16.5587744,0.6285714285714286,44.72667661881533
448047.0,Enzo,50.0,Chelsea,3.0,1547.0,42.0,0.0,0.78,0.0,0.0,0.0,2.0,2.64,0.8,2.112,0.2707,4.187729,8.448,43.575729
172632.0,Gray,55.0,Everton,3.0,1092.0,41.0,2.0,3.71,0.8433734939759037,3.1289156626506025,15.644578313253012,1.0,1.36,0.6756756756756757,0.918918918918919,0.21688,2.3683296,3.675675675675676,43.52858358892869
180135.0,S.Longstaff,50.0,Newcastle,3.0,1282.0,46.0,0.0,1.86,0.3448275862068966,0.6413793103448275,3.206896551724138,3.0,1.51,1.6216216216216215,2.4486486486486485,0.37834,4.8503188,9.794594594594594,43.49180994631873
116643.0,Fabinho,50.0,Liverpool,3.0,1582.0,43.0,0.0,0.47,0.9090909090909091,0.42727272727272725,2.1363636363636362,2.0,1.45,0.8333333333333334,1.2083333333333333,0.30112,4.7637184,4.833333333333333,43.37341536969697
111478.0,Veltman,45.0,Brighton,2.0,1147.0,51.0,1.0,1.19,0.8108108108108109,0.9648648648648649,5.789189189189189,0.0,0.45,1.0344827586206897,0.4655172413793104,0.34558,15.8552104,1.8620689655172415,42.482665954706434
164555.0,Coufal,45.0,West Ham,2.0,1272.0,38.0,0.0,0.19,0.0,0.0,0.0,1.0,0.91,1.3953488372093024,1.2697674418604652,0.31048,15.7972224,5.079069767441861,42.36698656744186
167199.0,Partey,50.0,Arsenal,3.0,1358.0,41.0,1.0,1.33,0.819672131147541,1.0901639344262295,5.450819672131147,0.0,1.51,0.8333333333333334,1.2583333333333333,0.33622,4.5658676,5.033333333333333,42.21002060546448
215439.0,Soucek,50.0,West Ham,3.0,1419.0,54.0,1.0,1.49,0.9770114942528736,1.4557471264367816,7.278735632183908,3.0,0.53,1.1363636363636365,0.6022727272727273,0.28708,4.0736652,2.409090909090909,42.14149174127482
208912.0,Worrall,45.0,Nottingham Forest,2.0,1412.0,42.0,1.0,0.67,1.4285714285714286,0.9571428571428572,5.742857142857143,0.0,0.19,0.0,0.0,0.18646,10.5312608,0.0,41.881302742857144
235530.0,Kelly,45.0,Bournemouth,2.0,1410.0,36.0,0.0,0.07,0.0,0.0,0.0,0.0,0.33,2.5,0.825,0.24028,13.551792,3.3,41.663844
54469.0,Smith,45.0,Bournemouth,2.0,1455.0,34.0,0.0,0.09,0.0,0.0,0.0,0.0,0.74,0.7692307692307693,0.5692307692307692,0.2239,13.03098,2.276923076923077,41.15015807692308
116404.0,Felipe,45.0,Nottingham Forest,2.0,1417.0,25.0,0.0,1.2,0.0,0.0,0.0,1.0,1.15,1.4285714285714286,1.6428571428571428,0.13732,7.7832976,6.571428571428571,40.74890177142857
128295.0,Nørgaard,55.0,Brentford,3.0,1255.0,43.0,0.0,0.97,0.7272727272727273,0.7054545454545454,3.5272727272727273,4.0,1.15,1.75,2.0125,0.31048,3.896524,8.05,40.57379672727273
472713.0,Hickey,45.0,Brentford,2.0,1238.0,50.0,0.0,0.31,0.0,0.0,0.0,2.0,0.46,2.5,1.15,0.30112,14.9114624,4.6,40.5435968
57531.0,Antonio,60.0,West Ham,4.0,1108.0,49.0,3.0,4.38,0.8389261744966443,3.674496644295302,14.697986577181208,2.0,0.37,2.388059701492537,0.8835820895522388,0.26836,0.0,3.5343283582089553,40.39231493539016
232787.0,Gallagher,55.0,Chelsea,3.0,1105.0,42.0,2.0,1.86,1.3829787234042552,2.5723404255319147,12.861702127659575,0.0,0.81,0.967741935483871,0.7838709677419354,0.20518,2.267239,3.1354838709677417,40.364424998627314
18892.0,Young,45.0,Everton,2.0,1215.0,51.0,0.0,0.29,1.4285714285714286,0.4142857142857143,2.4857142857142858,0.0,0.31,2.5,0.775,0.28006,13.610916,3.1,40.09390128571429
80801.0,Gueye,50.0,Everton,3.0,1680.0,40.0,0.0,0.71,0.0,0.0,0.0,0.0,0.39,2.0,0.78,0.2005,3.3684,3.12,40.0884
55494.0,Ward,45.0,Crystal Palace,2.0,1120.0,42.0,1.0,1.12,0.8333333333333334,0.9333333333333333,5.6,0.0,0.7,0.5263157894736842,0.3684210526315789,0.31048,13.909504,1.4736842105263157,39.905812210526314
128389.0,Mitrović,75.0,Fulham,4.0,817.0,31.0,4.0,5.92,0.8955223880597015,5.3014925373134325,21.20597014925373,0.0,0.44,1.2903225806451613,0.567741935483871,0.2356,0.0,2.270967741935484,39.81693789118921
465351.0,Matheus,50.0,Wolves,3.0,1488.0,48.0,1.0,1.28,0.45454545454545453,0.5818181818181818,2.909090909090909,0.0,0.85,0.9090909090909091,0.7727272727272727,0.259,3.85392,3.090909090909091,39.61392
210156.0,Awoniyi,65.0,Nottingham Forest,4.0,829.0,61.0,7.0,3.27,1.5384615384615385,5.030769230769231,20.123076923076923,1.0,0.14,5.0,0.7,0.20986,0.0,2.8,39.503076923076925
153682.0,Wilson,55.0,Fulham,3.0,812.0,55.0,2.0,1.54,1.0526315789473684,1.6210526315789473,8.105263157894736,4.0,0.89,3.75,3.3375,0.19348,1.5710576,13.35,39.26632075789474
56979.0,Henderson,50.0,Liverpool,3.0,1250.0,46.0,0.0,0.78,0.7894736842105263,0.6157894736842106,3.0789473684210527,3.0,2.12,0.898876404494382,1.90561797752809,0.2824,3.53,7.62247191011236,39.231419278533416
114243.0,Murphy,50.0,Newcastle,3.0,738.0,46.0,3.0,2.65,0.9859154929577465,2.612676056338028,13.06338028169014,1.0,2.16,0.9459459459459459,2.0432432432432432,0.33388,2.4640344,8.172972972972973,38.460387654663116
165809.0,Bernardo,65.0,Man City,3.0,1043.0,41.0,2.0,0.8,1.2173913043478262,0.9739130434782609,4.869565217391305,0.0,1.49,1.4150943396226414,2.108490566037736,0.3877,4.043711,8.433962264150944,38.20723848154225
179519.0,Mangala,50.0,Nottingham Forest,3.0,1218.0,38.0,1.0,0.27,1.6666666666666667,0.45,2.25,1.0,0.66,3.3333333333333335,2.2,0.20752,2.5275936,8.8,37.9375936
82514.0,Ream,45.0,Fulham,2.0,1371.0,51.0,0.0,0.0,5.0,0.0,0.0,0.0,0.15,0.0,0.0,0.21688,11.8936992,0.0,36.3402744
91651.0,Kovacic,50.0,Man City,3.0,1069.0,33.0,1.0,1.46,0.7142857142857143,1.042857142857143,5.214285714285714,1.0,1.3,1.1764705882352942,1.5294117647058822,0.31282,3.3440458,6.117647058823529,36.05597857310924
449871.0,Onana,50.0,Everton,3.0,1272.0,41.0,1.0,1.29,0.3333333333333333,0.43,2.15,1.0,0.85,1.5384615384615385,1.3076923076923077,0.20518,2.6098896,5.230769230769231,35.43065883076923
219924.0,Diop,45.0,Fulham,2.0,1232.0,45.0,0.0,0.0,3.75,0.0,0.0,0.0,0.39,1.1111111111111112,0.43333333333333335,0.23326,11.4950528,1.7333333333333334,34.99462293333333
80607.0,Eriksen,60.0,Man Utd,3.0,867.0,45.0,0.0,2.31,0.31746031746031744,0.7333333333333333,3.6666666666666665,4.0,1.35,1.9672131147540983,2.6557377049180326,0.34324,2.9758908,10.62295081967213,34.6055082863388
201057.0,Kehrer,45.0,West Ham,2.0,969.0,33.0,0.0,0.12,0.0,0.0,0.0,2.0,0.43,3.3333333333333335,1.4333333333333333,0.31282,12.1249032,5.733333333333333,34.207010733333334
209042.0,Skipp,50.0,Spurs,3.0,1361.0,37.0,1.0,0.23,2.5,0.575,2.875,0.0,0.32,0.0,0.0,0.28942,3.9390062,0.0,34.0340062
184667.0,Lindelöf,45.0,Man Utd,2.0,1009.0,51.0,0.0,0.25,0.9090909090909091,0.22727272727272727,1.3636363636363635,0.0,0.38,2.0,0.76,0.30112,12.1532032,3.04,33.698538763636364
216051.0,Dalot,50.0,Man Utd,2.0,987.0,53.0,1.0,1.84,0.37037037037037035,0.6814814814814815,4.088888888888889,1.0,0.49,0.8333333333333334,0.4083333333333333,0.27538,10.8720024,1.6333333333333333,33.61622402222222
235674.0,Solomon,55.0,Spurs,3.0,536.0,43.0,4.0,1.21,3.6363636363636362,4.4,22.0,0.0,0.78,0.0,0.0,0.15136,0.8112896,0.0,33.5312896
109533.0,Emerson,45.0,West Ham,2.0,1033.0,32.0,1.0,0.61,1.4285714285714286,0.8714285714285714,5.228571428571429,0.0,0.59,0.0,0.0,0.23794,9.8316808,0.0,33.26233202857143
242880.0,Badiashile,45.0,Chelsea,2.0,904.0,40.0,1.0,1.26,0.8333333333333334,1.05,6.3,0.0,0.2,0.0,0.0,0.32218,11.6500288,0.0,33.1175216
96994.0,De Cordova-Reid,55.0,Fulham,3.0,1117.0,34.0,0.0,0.85,1.2328767123287672,1.047945205479452,5.239726027397261,0.0,0.66,1.0714285714285714,0.7071428571428571,0.2122,2.370274,2.8285714285714283,32.77857145596869
40669.0,Ogbonna,45.0,West Ham,2.0,1119.0,41.0,0.0,0.12,1.7391304347826086,0.20869565217391303,1.2521739130434784,0.0,0.01,0.0,0.0,0.26134,11.6975784,0.0,32.40535771304348
206915.0,Jones,50.0,Liverpool,3.0,860.0,47.0,3.0,0.98,1.3513513513513513,1.3243243243243243,6.621621621621622,1.0,1.1,1.3793103448275863,1.5172413793103448,0.29176,2.509136,6.068965517241379,32.399723138863
60914.0,Matip,50.0,Liverpool,2.0,653.0,28.0,1.0,0.87,1.0416666666666667,0.90625,5.4375,0.0,0.87,2.2727272727272725,1.9772727272727273,0.29176,7.6207712,7.909090909090909,32.12216930909091
103192.0,Zouma,45.0,West Ham,2.0,804.0,41.0,1.0,0.91,1.4545454545454546,1.3236363636363635,7.941818181818181,1.0,0.05,0.0,0.0,0.31516,10.1355456,0.0,31.62347738181818
109646.0,Tosin,45.0,Fulham,2.0,1183.0,27.0,0.0,0.58,0.5555555555555556,0.32222222222222224,1.9333333333333333,0.0,0.4,0.0,0.0,0.1654,7.826728,0.0,31.463379333333332
224967.0,Mykolenko,45.0,Everton,2.0,1190.0,29.0,0.0,0.14,1.25,0.175,1.05,0.0,0.42,0.0,0.0,0.18412,8.764112,0.0,31.423084
199670.0,Edouard,55.0,Crystal Palace,4.0,1009.0,42.0,2.0,1.75,1.0204081632653061,1.7857142857142856,7.142857142857142,0.0,0.37,2.5,0.925,0.32452,0.0,3.7,31.02285714285714
151086.0,Lemina,50.0,Wolves,3.0,1297.0,35.0,0.0,0.25,1.25,0.3125,1.5625,1.0,0.46,0.7692307692307693,0.35384615384615387,0.15838,2.0541886,1.4153846153846155,30.972073215384615
493105.0,Garnacho,50.0,Man Utd,3.0,404.0,30.0,2.0,2.29,1.0344827586206897,2.3689655172413793,11.844827586206897,2.0,0.85,2.857142857142857,2.4285714285714284,0.3058,1.235432,9.714285714285714,30.87454530049261
170137.0,Saint-Maximin,60.0,Newcastle,3.0,700.0,31.0,0.0,0.77,0.989010989010989,0.7615384615384615,3.8076923076923075,2.0,1.53,1.7283950617283952,2.6444444444444444,0.34558,2.41906,10.577777777777778,30.804530085470084
204580.0,Janelt,55.0,Brentford,3.0,1092.0,38.0,1.0,0.49,1.5555555555555556,0.7622222222222222,3.8111111111111113,0.0,0.95,0.3225806451612903,0.3064516129032258,0.32686,3.5693112,1.2258064516129032,30.446228762724015
180736.0,Chalobah,45.0,Chelsea,2.0,879.0,25.0,0.0,0.47,1.6666666666666667,0.7833333333333333,4.7,0.0,0.25,2.5,0.625,0.20284,7.1318544,2.5,30.1288908
184754.0,Hwang,55.0,Wolves,3.0,651.0,41.0,3.0,2.52,1.095890410958904,2.761643835616438,13.808219178082192,1.0,0.3,1.1111111111111112,0.3333333333333333,0.29176,1.8993576,1.3333333333333333,30.060910111415524
158499.0,Christie,50.0,Bournemouth,3.0,1077.0,35.0,0.0,1.49,0.3448275862068966,0.5137931034482759,2.5689655172413794,2.0,1.43,0.5263157894736842,0.7526315789473684,0.25432,2.7390264,3.0105263157894737,29.858518233030853
241157.0,Emerson Royal,45.0,Spurs,2.0,831.0,59.0,2.0,0.61,1.0344827586206897,0.6310344827586207,3.7862068965517244,0.0,0.36,0.5714285714285714,0.2057142857142857,0.33856,11.2537344,0.8228571428571428,29.669364839408868
444463.0,W.Fofana,45.0,Chelsea,2.0,1002.0,33.0,1.0,0.61,0.47619047619047616,0.2904761904761905,1.7428571428571429,0.0,0.22,0.0,0.0,0.25432,10.1931456,0.0,29.427716342857142
59949.0,Coleman,45.0,Everton,2.0,1030.0,39.0,1.0,0.12,0.9523809523809523,0.11428571428571428,0.6857142857142857,0.0,0.57,1.0,0.57,0.18412,7.585744,2.28,29.255022285714286
85955.0,Jorginho,55.0,Arsenal,3.0,1135.0,38.0,0.0,0.21,0.0,0.0,0.0,2.0,0.61,0.9523809523809523,0.580952380952381,0.36898,4.187923,2.323809523809524,29.211732523809523
450434.0,Undav,55.0,Brighton,4.0,520.0,44.0,5.0,4.32,1.0869565217391304,4.695652173913043,18.782608695652172,2.0,1.09,0.0,0.0,0.30112,0.0,0.0,29.182608695652174
217593.0,Fornals,50.0,West Ham,3.0,705.0,38.0,2.0,1.53,1.0769230769230769,1.6476923076923076,8.238461538461538,1.0,1.17,1.0666666666666667,1.248,0.25666,1.809453,4.992,29.13991453846154
57328.0,Clyne,45.0,Crystal Palace,2.0,902.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.8181818181818181,0.9090909090909091,0.27304,9.8512832,3.6363636363636362,29.064826036363637
226944.0,Kamara,50.0,Aston Villa,3.0,1021.0,28.0,0.0,0.1,0.0,0.0,0.0,1.0,0.76,2.0,1.52,0.21688,2.2143448,6.08,28.7143448
55459.0,Cresswell,45.0,West Ham,2.0,814.0,35.0,0.0,0.11,0.8695652173913043,0.09565217391304348,0.5739130434782609,1.0,0.81,1.1650485436893203,0.9436893203883495,0.30112,9.8044672,3.774757281553398,27.98202072503166
444180.0,Anthony,50.0,Bournemouth,3.0,852.0,37.0,1.0,0.69,1.5789473684210527,1.0894736842105264,5.447368421052632,1.0,0.78,1.25,0.975,0.1654,1.409208,3.9,27.79657642105263
101582.0,Fred,50.0,Man Utd,3.0,794.0,33.0,0.0,0.75,1.4583333333333333,1.09375,5.46875,2.0,1.2,0.9523809523809523,1.1428571428571428,0.2356,1.870664,4.571428571428571,27.79084257142857
201658.0,Tavernier,55.0,Bournemouth,3.0,457.0,33.0,3.0,1.49,1.7241379310344829,2.5689655172413794,12.844827586206897,0.0,0.36,3.076923076923077,1.1076923076923078,0.22624,1.0339168,4.430769230769231,27.449513616976127
89076.0,Freuler,50.0,Nottingham Forest,3.0,1237.0,31.0,0.0,0.28,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.2005,2.480185,0.0,27.220185
148225.0,Martial,65.0,Man Utd,4.0,626.0,37.0,3.0,3.13,0.7874015748031497,2.4645669291338583,9.858267716535433,1.0,0.72,1.6129032258064515,1.1612903225806452,0.31516,0.0,4.645161290322581,27.023429006858013
120202.0,Weghorst,55.0,Burnley,4.0,790.0,24.0,0.0,2.02,0.2898550724637681,0.5855072463768116,2.3420289855072465,1.0,1.16,1.8181818181818181,2.109090909090909,0.22156,0.0,8.436363636363636,26.578392621870883
430871.0,Cunha,55.0,Wolves,4.0,961.0,39.0,2.0,1.72,1.0526315789473684,1.8105263157894735,7.242105263157894,0.0,0.17,0.0,0.0,0.24262,0.0,0.0,26.462105263157895
156685.0,Rothwell,50.0,Bournemouth,3.0,975.0,30.0,0.0,0.16,0.0,0.0,0.0,1.0,1.46,0.7692307692307693,1.123076923076923,0.24964,2.43399,4.492307692307692,26.426297692307692
110735.0,Webster,45.0,Brighton,2.0,813.0,42.0,0.0,0.49,0.6382978723404256,0.3127659574468085,1.876595744680851,0.0,0.18,0.0,0.0,0.33622,10.9338744,0.0,26.337001544680852
183656.0,Dasilva,50.0,Brentford,3.0,616.0,38.0,1.0,0.76,2.5,1.9,9.5,1.0,0.46,1.1764705882352942,0.5411764705882353,0.33622,2.0711152,2.164705882352941,26.055821082352942
200600.0,Podence,55.0,Wolves,3.0,591.0,40.0,3.0,1.39,1.3414634146341462,1.8646341463414633,9.323170731707316,0.0,0.89,0.7352941176470589,0.6544117647058824,0.27304,1.6136664,2.6176470588235294,25.374484190530847
536916.0,Buonanotte,50.0,Brighton,3.0,558.0,26.0,1.0,1.3,0.8333333333333334,1.0833333333333333,5.416666666666667,1.0,0.39,5.0,1.95,0.16072,0.8968176,7.8,25.273484266666667
41328.0,Azpilicueta,45.0,Chelsea,2.0,813.0,14.0,0.0,0.22,1.1111111111111112,0.24444444444444444,1.4666666666666666,0.0,0.54,0.7407407407407407,0.4,0.23092,7.5095184,1.6,24.958805466666668
223911.0,Mepham,45.0,Bournemouth,2.0,946.0,19.0,0.0,0.67,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.20284,7.6754656,0.0,24.6765992
108413.0,Hughes,50.0,Crystal Palace,3.0,730.0,31.0,1.0,0.2,3.3333333333333335,0.6666666666666666,3.3333333333333335,1.0,0.6,1.8181818181818181,1.0909090909090908,0.27538,2.010274,4.363636363636363,24.307243696969696
146941.0,Laporte,50.0,Man City,2.0,707.0,31.0,0.0,0.31,0.6349206349206349,0.19682539682539682,1.180952380952381,0.0,0.24,0.0,0.0,0.35962,10.1700536,0.0,22.94849258095238
477064.0,Lewis,45.0,Man City,2.0,712.0,19.0,0.0,0.21,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.40174,11.4415552,0.0,22.8211664
510362.0,Toti,45.0,Wolves,2.0,690.0,34.0,1.0,0.35,2.5,0.875,5.25,0.0,0.22,0.0,0.0,0.16072,4.435872,0.0,22.376904
490721.0,Bueno,45.0,Wolves,2.0,726.0,24.0,0.0,0.01,0.0,0.0,0.0,0.0,0.54,1.1111111111111112,0.6,0.24496,7.1136384,2.4,22.2552288
88484.0,Sarabia,50.0,Wolves,3.0,764.0,27.0,1.0,2.99,0.3333333333333333,0.9966666666666667,4.983333333333333,0.0,0.89,0.0,0.0,0.24028,1.8357392,0.0,22.099072533333334
101188.0,Digne,45.0,Aston Villa,2.0,592.0,24.0,0.0,0.21,0.6666666666666666,0.14,0.84,0.0,1.03,1.1827956989247312,1.218279569892473,0.24496,5.8006528,4.873118279569892,21.903607879569893
513418.0,Schade,55.0,Brentford,3.0,723.0,29.0,0.0,2.07,0.0,0.0,0.0,1.0,0.67,1.6666666666666667,1.1166666666666667,0.40174,2.9045802,4.466666666666667,21.831246866666667
215136.0,N.Williams,45.0,Nottingham Forest,2.0,780.0,23.0,1.0,0.31,0.8333333333333334,0.25833333333333336,1.55,0.0,0.17,0.625,0.10625,0.1654,5.16048,0.425,21.44536
